latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
21.80588,86.12458,343.39,0.44,0.38,2021-03-07,0715,N,VIIRS,n,2,308.84,8.23,D,0
21.82148,86.19661,337.34,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,306.16,4.66,D,0
21.82508,86.0867,338.39,0.44,0.38,2021-03-07,0715,N,VIIRS,l,2,309.35,4.54,D,0
21.82435,86.08241,339.85,0.44,0.38,2021-03-07,0715,N,VIIRS,n,2,308.3,3.38,D,0
21.8824,86.36076,342.46,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,305.73,9.75,D,0
21.88031,86.34837,338.12,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,304.09,3.42,D,0
21.87474,86.31534,337.75,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,304.41,4.25,D,0
21.87404,86.3112,336.64,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,302.59,4.25,D,0
21.87333,86.30701,331.47,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,303.16,1.82,D,0
21.86842,86.27794,342.87,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,305.95,9.56,D,0
21.85009,86.1698,343.79,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,306.94,8.65,D,0
21.82765,86.03798,338.23,0.44,0.38,2021-03-07,0715,N,VIIRS,n,2,310.92,1.48,D,0
21.88447,86.3518,332.49,0.43,0.38,2021-03-07,0715,N,VIIRS,l,2,302.52,4.6,D,0
21.88377,86.34766,337.51,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,304.21,3.42,D,0
21.87193,86.27744,346.88,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,307.01,9.56,D,0
21.85217,86.16077,343.98,0.44,0.38,2021-03-07,0715,N,VIIRS,n,2,306.88,7.53,D,0
21.88863,86.35523,331.97,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,301.87,2.91,D,0
21.88723,86.34694,331.91,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,303.18,1.91,D,0
21.90172,86.15493,338.88,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,305.78,4.31,D,0
21.90094,86.12867,346.62,0.44,0.38,2021-03-07,0715,N,VIIRS,n,2,309.07,6,D,0
21.90298,86.11926,337.74,0.44,0.38,2021-03-07,0715,N,VIIRS,l,2,309.71,4.37,D,0
21.92048,86.1808,341.74,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,309.88,5.39,D,0
21.89373,86.02079,349.46,0.44,0.38,2021-03-07,0715,N,VIIRS,n,2,315.16,11.91,D,0
21.89302,86.01655,348.76,0.44,0.38,2021-03-07,0715,N,VIIRS,n,2,315.88,8.85,D,0
21.94683,86.31766,333.18,0.43,0.38,2021-03-07,0715,N,VIIRS,l,2,305.75,2.37,D,0
21.92612,86.19302,343.19,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,307.21,4.03,D,0
21.92542,86.18881,334.12,0.43,0.38,2021-03-07,0715,N,VIIRS,l,2,307.31,4.03,D,0
21.92472,86.18461,337.87,0.43,0.38,2021-03-07,0715,N,VIIRS,n,2,307.26,4.01,D,0
